Date,App,Ad_Group,State,Revenue,Ad_Requests,Ad_Responses,Fill_Rate,Impressions,Render_Rate,1st_Clicks,2nd_Clicks
07-09-2020,Motu Patlu Cricket Game,revshare,Bihar,0,808,415,100,324,78.07,111,108
07-09-2020,Motu Patlu Cricket Game,Motu Patlu Cricket Game_Admob,Bihar,0,808,392,100,4,1.02,1,1
07-09-2020,Motu Patlu Cricket Game,Motu Patlu Cricket Game_Inmobi_L,Bihar,0,808,1,100,0,0,0,0
09-09-2020,Odia Calendar,revshare,Madhya Pradesh,0,808,2,100,2,100,0,0
09-09-2020,Odia Calendar,Odia Calendar MCM,Madhya Pradesh,0.01,808,806,100,115,14.3,13,6
10-09-2020,Beach Cricket,N/A,Rajasthan,0,807,0,0,0,0,0,0
12-09-2020,Odia (Oriya) Calendar,revshare,Bihar,0,807,18,99.9,17,94.4,1,1
12-09-2020,Odia (Oriya) Calendar,Odia Calendar_banner,Bihar,0.03,807,742,99.9,297,40,2,1
12-09-2020,Odia (Oriya) Calendar,Odia Calendar_native,Bihar,0,807,9,99.9,0,0,0,0
12-09-2020,Odia (Oriya) Calendar,Dhani Backfill,Bihar,0,807,37,99.9,24,64.9,1,2
12-09-2020,Beach Cricket,N/A,Madhya Pradesh,0,806,0,0,0,0,0,0
06-09-2020,Battle of chepauk,Rooter_Cricket,Punjab,0.01,805,146,100,133,91.1,7,7
06-09-2020,Battle of chepauk,Battle of Chepauk_Inmobi_L,Punjab,0,805,5,100,2,40,0,0
06-09-2020,Battle of chepauk,Dream11,Punjab,0,805,225,100,196,87.11,17,2
06-09-2020,Battle of chepauk,MY11Circle_IN_SG_1500,Punjab,0,805,218,100,193,88.53,10,0
06-09-2020,Battle of chepauk,IPL banner,Punjab,0,805,211,100,193,91.5,16,5
09-09-2020,Life of a Princess : Story,revshare,Bihar,0,804,450,100,364,80.89,65,66
09-09-2020,Life of a Princess : Story,Rooter_All apps,Bihar,0.01,804,340,100,267,78.53,32,32
09-09-2020,Life of a Princess : Story,Dhani Backfill,Bihar,0,804,14,100,12,85.71,3,1
09-09-2020,Mindi Offline,revshare,Odisha,0,804,515,100,501,97.3,0,0
09-09-2020,Mindi Offline,Rooter_All apps,Odisha,0,804,207,100,205,99,0,0
09-09-2020,Mindi Offline,Rooter_NonCricket,Odisha,0,804,55,100,50,90.9,2,2
09-09-2020,Mindi Offline,Dhani Backfill,Odisha,0,804,27,100,27,100,0,0
11-09-2020,Nursing Exam,Nursing_Exam_Admob_Banner_4696,Tamil Nadu,0.05,804,791,98.4,480,60.7,4,0
09-09-2020,Motu Patlu Cooking,revshare,Punjab,0,803,47,100,23,48.9,1,1
09-09-2020,Motu Patlu Cooking,Rooter_All apps,Punjab,0,803,21,100,8,38.1,1,1
09-09-2020,Motu Patlu Cooking,Motu Patlu Cooking_Admob,Punjab,0,803,403,100,132,32.8,3,0
09-09-2020,Motu Patlu Cooking,Motu Patlu Cooking_Inmobi_L,Punjab,0.02,803,331,100,208,62.8,24,4
09-09-2020,Motu Patlu Cooking,Dhani Backfill,Punjab,0,803,1,100,0,0,0,0
09-09-2020,Nursing Exam,Nursing_Exam_Admob_Banner_4696,Tamil Nadu,0.06,802,772,96.3,496,64.2,7,0
11-09-2020,Beach Cricket,N/A,West Bengal,0,800,0,0,0,0,0,0
06-09-2020,Beach Cricket,N/A,Rajasthan,0,799,0,0,0,0,0,0
07-09-2020,Motu Patlu Cycling Adventure,revshare,Gujarat,0,799,15,100,10,66.7,0,0
07-09-2020,Motu Patlu Cycling Adventure,Motu Patlu Cycling Adventure_Admob_MCM,Gujarat,0.01,799,749,100,238,31.8,11,1
07-09-2020,Motu Patlu Cycling Adventure,Motu Patlu Cycling Adventure_Inmobi_L,Gujarat,0,799,35,100,12,34.3,1,0
11-09-2020,Princess Saffa Hijab Dress Up,N/A,Unresolved,0,798,0,0,0,0,0,0
11-09-2020,Beach Cricket,N/A,Madhya Pradesh,0,797,0,0,0,0,0,0
06-09-2020,Nursing Exam,Nursing_Exam_Admob_Banner_4696,Bihar,0.07,797,741,93,510,68.8,5,0
12-09-2020,City Car Racing Simulator 2018,City Car Racing Simulator_Inmobi_L,Maharashtra,0.01,797,61,100,43,70.49,7,1
12-09-2020,City Car Racing Simulator 2018,revshare,Maharashtra,0,797,212,100,196,92.5,32,32
12-09-2020,City Car Racing Simulator 2018,Dhani Backfill,Maharashtra,0,797,286,100,260,90.9,48,15
12-09-2020,City Car Racing Simulator 2018,City Car Racing Simulator_Admob,Maharashtra,0,797,238,100,13,5.46,3,1
08-09-2020,Bus Simulator Indonesia,revshare,Telangana,0,796,45,99.9,34,75.56,0,0
08-09-2020,Bus Simulator Indonesia,Rooter_All apps,Telangana,0,796,79,99.9,67,84.81,1,1
08-09-2020,Bus Simulator Indonesia,Bus Simulator Indonesia_Admob_GG_no floor,Telangana,0,796,595,99.9,366,61.5,32,4
08-09-2020,Bus Simulator Indonesia,Bus Simulator Indonesia_Inmobi,Telangana,0,796,76,99.9,57,75,7,2
08-09-2020,India GST Calculator,India GST Calculator_Mopub_New,Andhra Pradesh,0,795,653,100,0,0,0,0
08-09-2020,India GST Calculator,revshare,Andhra Pradesh,0,795,81,100,77,95.1,1,1
08-09-2020,India GST Calculator,Rooter_All apps,Andhra Pradesh,0,795,61,100,54,88.52,0,0
07-09-2020,City Car Racing Simulator 2018,City Car Racing Simulator_Inmobi_L,Maharashtra,0.01,794,59,100,40,67.8,5,1
07-09-2020,City Car Racing Simulator 2018,revshare,Maharashtra,0,794,496,100,457,92.1,95,97
07-09-2020,City Car Racing Simulator 2018,City Car Racing Simulator_Admob,Maharashtra,0,794,239,100,11,4.6,1,0
06-09-2020,Mindi Offline,Rooter_NonCricket,Kerala,0,794,25,100,24,96,0,0
06-09-2020,Mindi Offline,RC_TN_Stock_Tamil,Kerala,0,794,2,100,1,50,0,0
06-09-2020,Mindi Offline,Quirky_Eng,Kerala,0,794,1,100,1,100,0,0
06-09-2020,Mindi Offline,RC_KL_Stock_ENG,Kerala,0,794,141,100,139,98.6,5,4
06-09-2020,Mindi Offline,Malayalm_KL,Kerala,0,794,100,100,99,99,0,0
06-09-2020,Mindi Offline,non stop fun,Kerala,0,794,134,100,132,98.5,1,0
06-09-2020,Mindi Offline,quirky_Eng,Kerala,0,794,130,100,127,97.7,1,0
06-09-2020,Mindi Offline,Ajusolo_Eng,Kerala,0,794,126,100,124,98.4,1,0
06-09-2020,Mindi Offline,Ajusolo_Mal,Kerala,0,794,135,100,134,99.3,2,1
10-09-2020,Skymet Weather,Skymet Weather_Admob,Punjab,0.02,793,653,99.9,415,63.6,8,0
10-09-2020,Skymet Weather,revshare,Punjab,0,793,6,99.9,5,83.33,0,0
10-09-2020,Skymet Weather,Rooter_All apps,Punjab,0,793,108,99.9,97,89.81,2,2
10-09-2020,Skymet Weather,Dhani Backfill,Punjab,0,793,25,99.9,23,92,0,0
09-09-2020,Motu Patlu Cycling Adventure,revshare,Rajasthan,0,792,197,100,92,46.7,9,9
09-09-2020,Motu Patlu Cycling Adventure,Rooter_All apps,Rajasthan,0,792,157,100,72,45.9,0,0
09-09-2020,Motu Patlu Cycling Adventure,Dhani Backfill,Rajasthan,0,792,4,100,2,50,0,0
09-09-2020,Motu Patlu Cycling Adventure,Motu Patlu Cycling Adventure_Admob_MCM,Rajasthan,0,792,403,100,6,1.49,0,0
09-09-2020,Motu Patlu Cycling Adventure,Motu Patlu Cycling Adventure_Inmobi_L,Rajasthan,0,792,31,100,18,58.1,2,0
11-09-2020,Odia Calendar,Odia Calendar MCM,Maharashtra,0.04,792,792,100,504,63.6,14,1
10-09-2020,Battle of chepauk,Dream11,Kerala,0,792,244,100,189,77.46,21,6
10-09-2020,Battle of chepauk,MY11Circle_IN_SG_1500,Kerala,0,792,254,100,194,76.38,17,6
10-09-2020,Battle of chepauk,IPL banner,Kerala,0,792,259,100,208,80.31,14,5
10-09-2020,Battle of chepauk,RC_KL_Stock_ENG,Kerala,0,792,8,100,7,87.5,0,0
10-09-2020,Battle of chepauk,non stop fun,Kerala,0,792,8,100,5,62.5,1,0
10-09-2020,Battle of chepauk,quirky_Eng,Kerala,0,792,9,100,8,88.89,0,0
10-09-2020,Battle of chepauk,Ajusolo_Eng,Kerala,0,792,5,100,5,100,0,0
10-09-2020,Battle of chepauk,Ajusolo_Mal,Kerala,0,792,5,100,4,80,0,0
07-09-2020,Shiva Archery,revshare,Karnataka,0,791,157,100,140,89.17,4,4
07-09-2020,Shiva Archery,Shiva Archery_Admob,Karnataka,0.03,791,634,100,426,67.2,20,4
07-09-2020,Shiva Archery,revshare,Telangana,0,788,142,100,130,91.5,5,5
07-09-2020,Shiva Archery,Shiva Archery_Admob,Telangana,0.04,788,645,100,458,71.01,30,12
07-09-2020,Shiva Archery,Shiva Archery_Inmobi_L,Telangana,0,788,1,100,1,100,0,0
08-09-2020,Ludo Super Star,revshare,Uttar Pradesh,0,788,332,100,328,98.8,8,8
08-09-2020,Ludo Super Star,Rooter_All apps,Uttar Pradesh,0,788,242,100,233,96.3,1,1
08-09-2020,Ludo Super Star,ludo superstar,Uttar Pradesh,0,788,214,100,0,0,0,0
07-09-2020,Skymet Weather,Skymet Weather_Admob,Unresolved,0.07,786,633,100,413,65.2,16,6
07-09-2020,Skymet Weather,Rummy77,Unresolved,0,786,11,100,11,100,0,0
07-09-2020,Skymet Weather,revshare,Unresolved,0,786,142,100,130,91.5,2,2
06-09-2020,Odia (Oriya) Calendar,Odia Calendar_banner,Gujarat,0.02,786,687,96.1,238,34.6,2,0
06-09-2020,Odia (Oriya) Calendar,Odia Calendar_native,Gujarat,0,786,68,96.1,15,22.1,0,0
10-09-2020,Shiva Winter Biking Tales,Shiva Winter Biking Tales_Admob,Uttarakhand,0,786,354,100,2,0.56,6,0
10-09-2020,Shiva Winter Biking Tales,revshare,Uttarakhand,0,786,95,100,74,77.89,32,32
10-09-2020,Shiva Winter Biking Tales,Shiva Winter Biking Tales_Inmobi_L,Uttarakhand,0,786,21,100,20,95.2,10,2
10-09-2020,Shiva Winter Biking Tales,Rooter_All apps,Uttarakhand,0.02,786,139,100,124,89.21,76,76
10-09-2020,Shiva Winter Biking Tales,Dhani Backfill,Uttarakhand,0,786,177,100,139,78.53,51,18
07-09-2020,Odia Calendar,revshare,Gujarat,0,784,3,100,3,100,0,0
07-09-2020,Odia Calendar,Odia Calendar MCM,Gujarat,0.05,784,781,100,586,75.03,51,15
11-09-2020,Odia (Oriya) Calendar,revshare,Delhi,0,784,9,100,6,66.7,0,0
11-09-2020,Odia (Oriya) Calendar,Odia Calendar_banner,Delhi,0.03,784,738,100,300,40.7,0,0
11-09-2020,Odia (Oriya) Calendar,Odia Calendar_native,Delhi,0,784,5,100,0,0,0,0
11-09-2020,Odia (Oriya) Calendar,Rooter_All apps,Delhi,0,784,4,100,3,75,0,0
11-09-2020,Odia (Oriya) Calendar,Dhani Backfill,Delhi,0,784,27,100,15,55.6,0,0
06-09-2020,Ludo Super Star,revshare,Uttar Pradesh,0,783,578,100,573,99.1,14,14
06-09-2020,Ludo Super Star,ludo superstar,Uttar Pradesh,0,783,205,100,0,0,0,0
10-09-2020,Indian Train Simulator 2018,revshare,Jharkhand,0,783,105,99.9,94,89.52,3,3
10-09-2020,Indian Train Simulator 2018,Rooter_Cricket,Jharkhand,0.05,783,552,99.9,541,98,51,50
10-09-2020,Indian Train Simulator 2018,Dhani Backfill,Jharkhand,0,783,126,99.9,113,89.68,16,2
12-09-2020,Motu Patlu Cycling Adventure,revshare,Karnataka,0,783,84,100,32,38.1,4,4
12-09-2020,Motu Patlu Cycling Adventure,Dhani Backfill,Karnataka,0,783,232,100,111,47.8,5,2
12-09-2020,Motu Patlu Cycling Adventure,Motu Patlu Cycling Adventure_Admob_MCM,Karnataka,0,783,392,100,5,1.28,0,0
12-09-2020,Motu Patlu Cycling Adventure,Motu Patlu Cycling Adventure_Inmobi_L,Karnataka,0,783,75,100,34,45.3,0,0
11-09-2020,Motu Patlu Cricket Game,revshare,Bihar,0,781,102,100,74,72.55,11,11
11-09-2020,Motu Patlu Cricket Game,Rooter_All apps,Bihar,0,781,84,100,69,82.14,19,19
11-09-2020,Motu Patlu Cricket Game,Dhani Backfill,Bihar,0,781,219,100,156,71.23,36,13
11-09-2020,Motu Patlu Cricket Game,Motu Patlu Cricket Game_Admob,Bihar,0,781,371,100,0,0,0,0
11-09-2020,Motu Patlu Cricket Game,Motu Patlu Cricket Game_Inmobi_L,Bihar,0,781,5,100,2,40,0,0
09-09-2020,Odia (Oriya) Calendar,Odia Calendar_banner,Delhi,0.03,780,745,97.2,265,35.6,3,2
09-09-2020,Odia (Oriya) Calendar,Odia Calendar_native,Delhi,0,780,13,97.2,4,30.8,0,0
10-09-2020,Ludo Super Star,revshare,Bihar,0,779,208,100,183,87.98,1,1
10-09-2020,Ludo Super Star,Rooter_All apps,Bihar,0,779,189,100,187,98.9,3,4
10-09-2020,Ludo Super Star,Dhani Backfill,Bihar,0,779,234,100,204,87.18,2,1
10-09-2020,Ludo Super Star,ludo superstar,Bihar,0,779,148,100,0,0,0,0
11-09-2020,Motu Patlu Game,N/A,West Bengal,0,778,0,0,0,0,0,0
12-09-2020,India GST Calculator,India GST Calculator_Mopub_New,Tamil Nadu,0,778,200,100,0,0,0,0
12-09-2020,India GST Calculator,RC_TN_ENG,Tamil Nadu,0,778,139,100,107,76.98,0,0
12-09-2020,India GST Calculator,Quirky_Eng,Tamil Nadu,0,778,146,100,115,78.77,2,1
12-09-2020,India GST Calculator,Satishsolo_Tamil,Tamil Nadu,0,778,157,100,109,69.4,1,0
12-09-2020,India GST Calculator,Satishsolo_Eng,Tamil Nadu,0,778,136,100,107,78.68,2,0
11-09-2020,Motu Patlu Cycling Adventure,revshare,Karnataka,0,777,87,100,42,48.3,1,1
11-09-2020,Motu Patlu Cycling Adventure,Rooter_All apps,Karnataka,0,777,44,100,23,52.3,0,0
11-09-2020,Motu Patlu Cycling Adventure,Dhani Backfill,Karnataka,0,777,225,100,110,48.9,0,0
11-09-2020,Motu Patlu Cycling Adventure,Motu Patlu Cycling Adventure_Admob_MCM,Karnataka,0,777,378,100,5,1.32,0,0
11-09-2020,Motu Patlu Cycling Adventure,Motu Patlu Cycling Adventure_Inmobi_L,Karnataka,0,777,43,100,26,60.5,1,0
07-09-2020,Beach Cricket,N/A,Madhya Pradesh,0,776,0,0,0,0,0,0
06-09-2020,Motu Patlu Cooking,revshare,Haryana,0,775,209,100,98,46.9,9,9
06-09-2020,Motu Patlu Cooking,Motu Patlu Cooking_Admob,Haryana,0,775,294,100,21,7.14,0,0
06-09-2020,Motu Patlu Cooking,Motu Patlu Cooking_Inmobi_L,Haryana,0.01,775,272,100,171,62.9,21,3
09-09-2020,Beach Cricket,N/A,Madhya Pradesh,0,774,0,0,0,0,0,0
10-09-2020,Shiva Winter Biking Tales,Shiva Winter Biking Tales_Admob,Chhattisgarh,0,774,347,99.7,7,2.02,3,3
10-09-2020,Shiva Winter Biking Tales,revshare,Chhattisgarh,0,774,86,99.7,75,87.21,17,16
10-09-2020,Shiva Winter Biking Tales,Shiva Winter Biking Tales_Inmobi_L,Chhattisgarh,0,774,15,99.7,10,66.7,5,0
10-09-2020,Shiva Winter Biking Tales,Rooter_All apps,Chhattisgarh,0.01,774,150,99.7,135,90,58,58
10-09-2020,Shiva Winter Biking Tales,Dhani Backfill,Chhattisgarh,0,774,174,99.7,146,83.91,65,18
09-09-2020,India GST Calculator,India GST Calculator_Mopub_New,Tamil Nadu,0,773,183,100,0,0,0,0
09-09-2020,India GST Calculator,RC_TN_ENG,Tamil Nadu,0,773,157,100,121,77.07,2,0
09-09-2020,India GST Calculator,Quirky_Eng,Tamil Nadu,0,773,142,100,110,77.46,0,0
09-09-2020,India GST Calculator,Satishsolo_Tamil,Tamil Nadu,0,773,140,100,96,68.6,0,0
09-09-2020,India GST Calculator,Satishsolo_Eng,Tamil Nadu,0,773,150,100,117,78,3,1
09-09-2020,India GST Calculator,India GST Calculator_Mopub_New,Bihar,0,772,677,100,0,0,0,0
09-09-2020,India GST Calculator,revshare,Bihar,0,772,45,100,39,86.67,0,0
09-09-2020,India GST Calculator,Rooter_All apps,Bihar,0,772,47,100,35,74.47,0,0
09-09-2020,India GST Calculator,Dhani Backfill,Bihar,0,772,3,100,3,100,0,0
11-09-2020,Odia (Oriya) Calendar,revshare,Bihar,0,772,10,100,10,100,0,0
11-09-2020,Odia (Oriya) Calendar,Odia Calendar_banner,Bihar,0.03,772,715,100,294,41.1,2,0
11-09-2020,Odia (Oriya) Calendar,Odia Calendar_native,Bihar,0,772,20,100,7,35,0,0
11-09-2020,Odia (Oriya) Calendar,Rooter_All apps,Bihar,0,772,7,100,7,100,0,0
11-09-2020,Odia (Oriya) Calendar,Dhani Backfill,Bihar,0,772,20,100,16,80,1,0
12-09-2020,Nursing Exam,Nursing_Exam_Admob_Banner_4696,Maharashtra,0.08,772,772,100,574,74.35,5,0
12-09-2020,Mr. Detective,Mr. Detective_Admob,Jammu and Kashmir,0.01,772,717,100,581,81.03,218,52
12-09-2020,Mr. Detective,Mr. Detective_Inmobi_L,Jammu and Kashmir,0,772,55,100,46,83.64,15,3
08-09-2020,Shiva Archery,revshare,West Bengal,0,771,192,100,174,90.6,32,33
08-09-2020,Shiva Archery,Rooter_All apps,West Bengal,0,771,216,100,194,89.81,6,6
08-09-2020,Shiva Archery,Shiva Archery_Admob,West Bengal,0,771,358,100,1,0.28,0,0
08-09-2020,Shiva Archery,Shiva Archery_Inmobi_L,West Bengal,0,771,6,100,6,100,0,0
08-09-2020,City Car Racing Simulator 2018,City Car Racing Simulator_Inmobi_L,Maharashtra,0.01,770,60,100,47,78.33,7,2
08-09-2020,City Car Racing Simulator 2018,revshare,Maharashtra,0,770,245,100,226,92.2,60,60
08-09-2020,City Car Racing Simulator 2018,Rooter_All apps,Maharashtra,0.01,770,235,100,215,91.5,27,27
08-09-2020,City Car Racing Simulator 2018,City Car Racing Simulator_Admob,Maharashtra,0,770,230,100,6,2.61,0,0
11-09-2020,Motu Patlu Cricket Game,revshare,Telangana,0,770,87,100,68,78.16,19,18
11-09-2020,Motu Patlu Cricket Game,Rooter_All apps,Telangana,0,770,56,100,47,83.93,6,6
11-09-2020,Motu Patlu Cricket Game,Dhani Backfill,Telangana,0,770,232,100,189,81.47,29,12
11-09-2020,Motu Patlu Cricket Game,Motu Patlu Cricket Game_Admob,Telangana,0,770,390,100,0,0,0,0
11-09-2020,Motu Patlu Cricket Game,Motu Patlu Cricket Game_Inmobi_L,Telangana,0,770,5,100,3,60,1,0
11-09-2020,Shiva Cycling Adventure,revshare,Andhra Pradesh,0,770,118,89,112,94.9,7,7
11-09-2020,Shiva Cycling Adventure,Rooter_All apps,Andhra Pradesh,0,770,48,89,48,100,4,4
11-09-2020,Shiva Cycling Adventure,Dhani Backfill,Andhra Pradesh,0,770,233,89,212,91,6,0
11-09-2020,Shiva Cycling Adventure,Shiva Cycling Adventure_Admob,Andhra Pradesh,0,770,283,89,1,0.35,1,1
11-09-2020,Shiva Cycling Adventure,Shiva Cycling Adventure_Inmobi_L,Andhra Pradesh,0,770,3,89,3,100,0,0
09-09-2020,Motu Patlu Game,N/A,West Bengal,0,769,0,0,0,0,0,0
10-09-2020,Beach Cricket,N/A,West Bengal,0,769,0,0,0,0,0,0
09-09-2020,Motu Patlu Car Game,Motu Patlu Car Game_Admob,West Bengal,0.03,769,474,100,343,72.36,78,15
09-09-2020,Motu Patlu Car Game,Motu Patlu Car Game_Inmobi_L,West Bengal,0,769,295,100,271,91.9,50,9
09-09-2020,Bottle Shooting Game,Bottle Shooting Game_Inmobi_H,Sikkim,0,769,12,100,8,66.7,1,0
09-09-2020,Bottle Shooting Game,revshare,Sikkim,0,769,28,100,20,71.43,0,0
09-09-2020,Bottle Shooting Game,Rooter_NonCricket,Sikkim,0,769,59,100,32,54.2,1,1
09-09-2020,Bottle Shooting Game,Dream11,Sikkim,0,769,4,100,3,75,0,0
09-09-2020,Bottle Shooting Game,Dream11_NonCore,Sikkim,0,769,3,100,2,66.7,0,0
09-09-2020,Bottle Shooting Game,IPL banner,Sikkim,0,769,1,100,0,0,0,0
09-09-2020,Bottle Shooting Game,Bottle Shooting Game_Admob_No Floor,Sikkim,0,769,270,100,162,60,7,1
09-09-2020,Bottle Shooting Game,Bottle Shooting Game_Admob_ML,Sikkim,0.02,769,392,100,176,44.9,15,3
12-09-2020,Motu Patlu Cricket Game,revshare,Bihar,0,769,126,100,100,79.37,9,7
12-09-2020,Motu Patlu Cricket Game,Dhani Backfill,Bihar,0,769,272,100,213,78.31,28,10
12-09-2020,Motu Patlu Cricket Game,Motu Patlu Cricket Game_Admob,Bihar,0,769,364,100,1,0.27,0,0
12-09-2020,Motu Patlu Cricket Game,Motu Patlu Cricket Game_Inmobi_L,Bihar,0,769,7,100,7,100,2,0
07-09-2020,Bus Simulator Indonesia,revshare,Telangana,0,768,93,99.7,83,89.25,6,6
07-09-2020,Bus Simulator Indonesia,Bus Simulator Indonesia_Admob_GG_no floor,Telangana,0,768,615,99.7,401,65.2,13,1
07-09-2020,Bus Simulator Indonesia,Bus Simulator Indonesia_Inmobi,Telangana,0,768,59,99.7,46,77.97,5,1
08-09-2020,Ludo Queen Game,N/A,Unresolved,0,767,0,0,0,0,0,0
06-09-2020,Motu Patlu Cooking,revshare,Andhra Pradesh,0,767,223,100,111,49.8,13,13
06-09-2020,Motu Patlu Cooking,Motu Patlu Cooking_Admob,Andhra Pradesh,0,767,295,100,23,7.8,0,0
06-09-2020,Motu Patlu Cooking,Motu Patlu Cooking_Inmobi_L,Andhra Pradesh,0.01,767,249,100,156,62.7,17,5
10-09-2020,Motu Patlu Cricket Game,revshare,Telangana,0,767,65,99.7,46,70.77,19,19
10-09-2020,Motu Patlu Cricket Game,Rooter_All apps,Telangana,0,767,157,99.7,129,82.17,8,8
10-09-2020,Motu Patlu Cricket Game,Dhani Backfill,Telangana,0,767,162,99.7,112,69.1,13,4
10-09-2020,Motu Patlu Cricket Game,Motu Patlu Cricket Game_Admob,Telangana,0,767,379,99.7,3,0.79,0,0
10-09-2020,Motu Patlu Cricket Game,Motu Patlu Cricket Game_Inmobi_L,Telangana,0,767,4,99.7,3,75,0,0
06-09-2020,Motu Patlu Cycling Adventure,revshare,Telangana,0,764,1,100,0,0,0,0
06-09-2020,Motu Patlu Cycling Adventure,Motu Patlu Cycling Adventure_Admob_MCM,Telangana,0.01,764,695,100,234,33.7,11,2
06-09-2020,Motu Patlu Cycling Adventure,Motu Patlu Cycling Adventure_Inmobi_L,Telangana,0,764,68,100,25,36.8,0,0
06-09-2020,Motu Patlu Cycling Adventure,revshare,Madhya Pradesh,0,764,6,100,1,16.7,0,0
06-09-2020,Motu Patlu Cycling Adventure,Motu Patlu Cycling Adventure_Admob_MCM,Madhya Pradesh,0.01,764,730,100,244,33.4,13,4
06-09-2020,Motu Patlu Cycling Adventure,Motu Patlu Cycling Adventure_Inmobi_L,Madhya Pradesh,0,764,28,100,11,39.3,0,0
12-09-2020,Life of a Princess : Story,revshare,Bihar,0,764,291,100,249,85.57,26,26
12-09-2020,Life of a Princess : Story,Dhani Backfill,Bihar,0,764,473,100,379,80.13,38,6
06-09-2020,Life of a Princess : Story,revshare,West Bengal,0,763,763,100,628,82.31,68,68
09-09-2020,Odia Calendar,Dhani Backfill,Unresolved,0,763,3,100,3,100,0,0
09-09-2020,Odia Calendar,Odia Calendar MCM,Unresolved,0.01,763,760,100,311,40.9,7,1
10-09-2020,Life of a Princess : Story,revshare,Madhya Pradesh,0,763,212,100,173,81.6,10,9
10-09-2020,Life of a Princess : Story,Rooter_All apps,Madhya Pradesh,0,763,227,100,178,78.41,20,20
10-09-2020,Life of a Princess : Story,Dhani Backfill,Madhya Pradesh,0,763,324,100,258,79.63,21,6
07-09-2020,Shiva Archery,revshare,Rajasthan,0,762,138,100,124,89.86,5,5
07-09-2020,Shiva Archery,Shiva Archery_Admob,Rajasthan,0.03,762,622,100,414,66.6,19,3
07-09-2020,Shiva Archery,Shiva Archery_Inmobi_L,Rajasthan,0,762,2,100,2,100,0,0
10-09-2020,Shiva Archery,revshare,West Bengal,0,762,79,99.9,57,72.15,8,8
10-09-2020,Shiva Archery,Rooter_All apps,West Bengal,0,762,167,99.9,145,86.83,8,8
10-09-2020,Shiva Archery,Dhani Backfill,West Bengal,0,762,168,99.9,118,70.24,11,3
10-09-2020,Shiva Archery,Shiva Archery_Admob,West Bengal,0,762,347,99.9,0,0,0,0
10-09-2020,Shiva Archery,Shiva Archery_Inmobi_L,West Bengal,0,762,1,99.9,1,100,0,0
12-09-2020,India GST Calculator,India GST Calculator_Mopub_New,Maharashtra,0,762,255,100,0,0,0,0
12-09-2020,India GST Calculator,RC_MH_Stock_Marathi,Maharashtra,0,762,507,100,325,64.1,2,0
06-09-2020,Bottle Shooting Game,Bottle Shooting Game_Inmobi_H,Nagaland,0,761,13,100,11,84.62,3,0
06-09-2020,Bottle Shooting Game,revshare,Nagaland,0,761,93,100,82,88.17,0,0
06-09-2020,Bottle Shooting Game,Rooter_NonCricket,Nagaland,0,761,96,100,80,83.33,3,3
06-09-2020,Bottle Shooting Game,Dream11_NonCore,Nagaland,0,761,5,100,4,80,2,1
06-09-2020,Bottle Shooting Game,Bottle Shooting Game_Admob_No Floor,Nagaland,0,761,278,100,188,67.6,10,4
06-09-2020,Bottle Shooting Game,Bottle Shooting Game_Admob_ML,Nagaland,0.01,761,276,100,88,31.9,12,4
06-09-2020,Talk Now – Audio Chat to English speaking practice,4719_talk Now - Native - Admob - Lobby Native,Manipur,0.03,760,440,100,220,50,1,1
06-09-2020,Talk Now – Audio Chat to English speaking practice,4718_talk Now - Native - Admob - Native Chat History,Manipur,0.02,760,321,100,128,39.9,1,1
10-09-2020,Odia Calendar,revshare,Unresolved,0,760,3,94.7,2,66.7,0,0
10-09-2020,Odia Calendar,Odia Calendar MCM,Unresolved,0.13,760,718,94.7,335,46.7,19,4
11-09-2020,Motu Patlu Car Game,Motu Patlu Car Game_Admob,Haryana,0.06,759,466,100,350,75.11,89,25
11-09-2020,Motu Patlu Car Game,Motu Patlu Car Game_Inmobi_L,Haryana,0,759,292,100,268,91.8,48,16
11-09-2020,Motu Patlu Car Game,Dhani Backfill,Haryana,0,759,1,100,0,0,1,0
11-09-2020,Ludo Super Star,revshare,West Bengal,0,759,278,100,276,99.3,1,1
11-09-2020,Ludo Super Star,Rooter_All apps,West Bengal,0,759,17,100,17,100,0,0
11-09-2020,Ludo Super Star,Dhani Backfill,West Bengal,0,759,311,100,307,98.7,5,3
11-09-2020,Ludo Super Star,ludo superstar,West Bengal,0,759,153,100,0,0,0,0
10-09-2020,Motu Patlu Cycling Adventure,revshare,Karnataka,0,756,44,99.9,18,40.9,1,1
10-09-2020,Motu Patlu Cycling Adventure,Rooter_All apps,Karnataka,0,756,142,99.9,89,62.7,5,5
10-09-2020,Motu Patlu Cycling Adventure,Dhani Backfill,Karnataka,0,756,151,99.9,49,32.5,2,0
10-09-2020,Motu Patlu Cycling Adventure,Motu Patlu Cycling Adventure_Admob_MCM,Karnataka,0,756,369,99.9,3,0.81,0,0
10-09-2020,Motu Patlu Cycling Adventure,Motu Patlu Cycling Adventure_Inmobi_L,Karnataka,0,756,50,99.9,28,56,1,0
12-09-2020,Bus Simulator Indonesia,revshare,Telangana,0,756,15,99.9,13,86.67,2,2
12-09-2020,Bus Simulator Indonesia,Dhani Backfill,Telangana,0,756,51,99.9,40,78.43,0,0
12-09-2020,Bus Simulator Indonesia,Bus Simulator Indonesia_Admob_GG_no floor,Telangana,0.01,756,564,99.9,372,66,24,1
